nomor,word,frekuensi,ln
433,salut,3,-8.405 
434,ukur,3,-8.405 
435,risih,4,-8.182 
436,super,4,-8.182 
437,nenen,6,-7.845 
438,leher,21,-6.700 
439,guna,9,-7.488 
440,manusia,16,-6.958 
441,sorry,5,-7.999 
442,skrng,7,-7.711 
443,ane,6,-7.845 
444,ramal,4,-8.182 
445,anjing,79,-5.409 
446,bahan,7,-7.711 
447,pidato,3,-8.405 
448,trus,26,-6.495 
449,ngeselin,4,-8.182 
450,clickbait,8,-7.594 
451,kondangan,3,-8.405 
452,jail,11,-7.306 
453,bulet,6,-7.845 
454,msih,4,-8.182 
455,bebas,4,-8.182 
456,kerja,12,-7.226 
457,daya,3,-8.405 
458,undang,6,-7.845 
459,tedy,5,-7.999 
460,itam,4,-8.182 
461,goblok,47,-5.920 
462,subscribe,5,-7.999 
463,subs,3,-8.405 
464,buset,16,-6.958 
465,yatim,4,-8.182 
466,bastian,7,-7.711 
467,faedah,4,-8.182 
468,ketek,9,-7.488 
469,nye,3,-8.405 
470,charma,9,-7.488 
471,smoga,3,-8.405 
472,ade,6,-7.845 
473,duit,23,-6.613 
474,toilet,6,-7.845 
475,ganteng,18,-6.847 
476,asik,8,-7.594 
477,hilang,7,-7.711 
478,sumbangin,4,-8.182 
479,mata,16,-6.958 
480,didik,10,-7.393 
481,menang,30,-6.357 
482,dipake,15,-7.018 
483,vlog,38,-6.127 
484,beli,160,-4.710 
485,offline,6,-7.845 
486,kecewa,3,-8.405 
487,ngeblur,3,-8.405 
488,wanita,7,-7.711 
489,ica,31,-6.325 
490,cape,4,-8.182 
491,junior,4,-8.182 
492,bener,34,-6.236 
493,bom,7,-7.711 
494,iklan,4,-8.182 
495,canggih,4,-8.182 
496,bae,4,-8.182 
497,capt,10,-7.393 
498,album,13,-7.152 
499,ngomongnya,24,-6.572 
500,dunia,10,-7.393 
501,bgus,8,-7.594 
502,mati,27,-6.459 
503,kamera,47,-5.920 
504,bahaya,7,-7.711 
505,agama,21,-6.700 
506,foto,12,-7.226 
507,prilly,15,-7.018 
508,nyindir,3,-8.405 
509,homo,8,-7.594 
510,panda,3,-8.405 
511,camera,4,-8.182 
512,racun,11,-7.306 
513,gpp,6,-7.845 
514,bas,4,-8.182 
515,pantai,4,-8.182 
516,bangkrut,7,-7.711 
517,perform,3,-8.405 
518,orng,11,-7.306 
519,lembur,4,-8.182 
520,lihat,54,-5.784 
521,vario,4,-8.182 
522,motor,33,-6.265 
523,cowok,21,-6.700 
524,besok,3,-8.405 
525,halal,3,-8.405 
526,pandang,9,-7.488 
527,batak,4,-8.182 
528,galak,9,-7.488 
529,titit,4,-8.182 
530,nyaaa,3,-8.405 
531,sirik,7,-7.711 
532,aldi,53,-5.802 
533,wilona,10,-7.393 
534,bikini,60,-5.680 
535,martha,17,-6.901 
536,posisi,3,-8.405 
537,benerin,5,-7.999 
538,receh,6,-7.845 
539,muntah,25,-6.533 
540,generasi,3,-8.405 
541,nasib,3,-8.405 
542,jalan,21,-6.700 
543,surga,4,-8.182 
544,mudah,4,-8.182 
545,jago,6,-7.845 
546,misal,3,-8.405 
547,sesuai,4,-8.182 
548,temennya,7,-7.711 
549,derita,4,-8.182 
550,salsa,5,-7.999 
551,luu,7,-7.711 
552,cepet,23,-6.613 
553,nyuruh,3,-8.405 
554,tdk,7,-7.711 
555,atur,5,-7.999 
556,kapsul,18,-6.847 
557,imut,3,-8.405 
558,kondisi,5,-7.999 
559,bantu,7,-7.711 
560,pakai,74,-5.473 
561,cuk,5,-7.999 
562,reza,7,-7.711 
563,ngakak,28,-6.424 
564,udara,5,-7.999 
565,dho,4,-8.182 
566,papa,8,-7.594 
567,islam,50,-5.859 
568,paksa,9,-7.488 
569,putus,5,-7.999 
570,alas,7,-7.711 
571,jilat,8,-7.594 
572,maen,14,-7.083 
573,devi,4,-8.182 
574,senang,6,-7.845 
575,akun,8,-7.594 
576,teman,4,-8.182 
577,perintah,3,-8.405 
578,boong,3,-8.405 
579,perempuan,9,-7.488 
580,ngewe,3,-8.405 
581,aje,10,-7.393 
582,jawab,5,-7.999 
583,brisik,4,-8.182 
584,sange,8,-7.594 
585,rada,6,-7.845 
586,edit,12,-7.226 
587,jerawat,23,-6.613 
588,this,3,-8.405 
589,dikorea,3,-8.405 
590,sya,4,-8.182 
591,mienya,4,-8.182 
592,helo,3,-8.405 
593,tunjukin,4,-8.182 
594,telen,7,-7.711 
595,cabut,3,-8.405 
596,arti,15,-7.018 
597,nyet,3,-8.405 
598,lhoo,4,-8.182 
599,jilbab,103,-5.147 
600,bgtt,4,-8.182 
601,korban,9,-7.488 
602,ayam,6,-7.845 
603,percaya,6,-7.845 
604,kuota,6,-7.845 
605,samawa,3,-8.405 
606,bangsat,7,-7.711 
607,asus,3,-8.405 
608,ivanna,4,-8.182 
609,bensin,5,-7.999 
610,gigi,5,-7.999 
611,solo,6,-7.845 
612,job,3,-8.405 
613,kasur,3,-8.405 
614,cewe,40,-6.077 
615,mantan,7,-7.711 
616,macet,3,-8.405 
617,komodo,5,-7.999 
618,alay,36,-6.180 
619,pril,3,-8.405 
620,geli,9,-7.488 
621,nunjuk,4,-8.182 
622,blink,8,-7.594 
623,durhaka,6,-7.845 
624,ewok,4,-8.182 
625,toket,10,-7.393 
626,nyobain,5,-7.999 
627,nungguin,3,-8.405 
628,brdiri,3,-8.405 
629,buru,3,-8.405 
630,kawin,4,-8.182 
631,hehee,4,-8.182 
632,review,7,-7.711 
633,dgn,8,-7.594 
634,eonni,5,-7.999 
635,pamerin,8,-7.594 
636,blackpink,15,-7.018 
637,kocak,4,-8.182 
638,baper,3,-8.405 
639,simpen,3,-8.405 
640,lgsg,6,-7.845 
641,malu,62,-5.648 
642,msa,3,-8.405 
643,lumayan,4,-8.182 
644,suruh,10,-7.393 
645,cream,4,-8.182 
646,beri,5,-7.999 
647,lonte,4,-8.182 
648,video,135,-4.878 
649,hijab,21,-6.700 
650,nginep,5,-7.999 
651,kuat,12,-7.226 
652,remas,3,-8.405 
653,kepedesan,5,-7.999 
654,sopan,39,-6.102 
655,rasa,29,-6.390 
656,openingnya,5,-7.999 
657,phobia,9,-7.488 
658,jadiin,4,-8.182 
659,babi,29,-6.390 
660,mkan,4,-8.182 
661,alloh,5,-7.999 
662,maya,3,-8.405 
663,ribet,16,-6.958 
664,goyang,8,-7.594 
665,wkwkwkwkwkwkwk,3,-8.405 
666,butek,5,-7.999 
667,malem,3,-8.405 
668,hasil,4,-8.182 
669,jarang,3,-8.405 
670,kece,5,-7.999 
671,sy,4,-8.182 
672,koplak,3,-8.405 
673,eneg,4,-8.182 
674,sperti,3,-8.405 
675,pusing,21,-6.700 
676,youtube,23,-6.613 
677,palsu,7,-7.711 
678,tahan,7,-7.711 
679,dih,6,-7.845 
680,telanjang,11,-7.306 
681,bahas,3,-8.405 
682,teroris,13,-7.152 
683,lemes,3,-8.405 
684,suap,4,-8.182 
685,dollar,5,-7.999 
686,gendut,80,-5.396 
687,utap,40,-6.077 
688,slalu,6,-7.845 
689,pedes,6,-7.845 
690,bosan,3,-8.405 
691,ngeri,19,-6.795 
692,tempat,33,-6.265 
693,tamu,8,-7.594 
694,rel,3,-8.405 
695,gaji,7,-7.711 
696,tulis,6,-7.845 
697,bat,7,-7.711 
698,kaget,16,-6.958 
699,besar,24,-6.572 
700,kg,9,-7.488 
701,surabaya,12,-7.226 
702,ortu,9,-7.488 
703,bkn,12,-7.226 
704,sumpah,50,-5.859 
705,tanah,10,-7.393 
706,masjid,6,-7.845 
707,ngeres,3,-8.405 
708,kurang,111,-5.072 
709,maxim,3,-8.405 
710,hak,3,-8.405 
711,new,3,-8.405 
712,aliando,6,-7.845 
713,datar,4,-8.182 
714,cie,7,-7.711 
715,busett,3,-8.405 
716,wajar,8,-7.594 
717,enek,8,-7.594 
718,pertama,15,-7.018 
719,please,5,-7.999 
720,pacar,30,-6.357 
721,ratus,4,-8.182 
722,bauk,4,-8.182 
723,mobil,15,-7.018 
724,kantong,3,-8.405 
725,iky,5,-7.999 
726,perlu,8,-7.594 
727,habibi,3,-8.405 
728,kerudung,205,-4.463 
729,konten,12,-7.226 
730,pilih,4,-8.182 
731,pamer,71,-5.514 
732,badan,24,-6.572 
733,mbak,7,-7.711 
734,malam,9,-7.488 
735,pup,3,-8.405 
736,muka,93,-5.248 
737,baso,10,-7.393 
738,uang,22,-6.655 
739,indomie,6,-7.845 
740,ngamuk,4,-8.182 
741,rugi,4,-8.182 
742,sari,6,-7.845 
743,ngefans,5,-7.999 
744,ngebayangin,4,-8.182 
745,klu,3,-8.405 
746,plagiat,4,-8.182 
747,sono,5,-7.999 
748,lucky,3,-8.405 
749,ngajak,6,-7.845 
750,hati,21,-6.700 
751,lidah,4,-8.182 
752,keluarga,7,-7.711 
753,kerjain,8,-7.594 
754,pelihara,7,-7.711 
755,alat,3,-8.405 
756,mw,4,-8.182 
757,cuman,38,-6.127 
758,celanannya,3,-8.405 
759,bokep,10,-7.393 
760,kog,4,-8.182 
761,singgung,8,-7.594 
762,krim,20,-6.746 
763,anjayy,6,-7.845 
764,nyasar,6,-7.845 
765,gym,3,-8.405 
766,haters,8,-7.594 
767,maksiat,5,-7.999 
768,sex,3,-8.405 
769,bts,6,-7.845 
770,beranta,4,-8.182 
771,anjirr,8,-7.594 
772,baru,47,-5.920 
773,vidionya,7,-7.711 
774,gils,3,-8.405 
775,asu,4,-8.182 
776,nafas,13,-7.152 
777,boy,17,-6.901 
778,plastik,3,-8.405 
779,pintu,15,-7.018 
780,pegang,10,-7.393 
781,amatir,5,-7.999 
782,wkwkwkwkw,3,-8.405 
783,topeng,4,-8.182 
784,tidur,30,-6.357 
785,rbu,3,-8.405 
786,selamat,6,-7.845 
787,tanya,13,-7.152 
788,tenggelam,3,-8.405 
789,spatu,22,-6.655 
790,kuaci,3,-8.405 
791,gara,22,-6.655 
792,pulau,13,-7.152 
793,bencong,11,-7.306 
794,bp,4,-8.182 
795,upload,7,-7.711 
796,harga,69,-5.542 
797,air,21,-6.700 
798,dpt,3,-8.405 
799,sabun,8,-7.594 
800,tai,56,-5.748 
801,bunyi,3,-8.405 
802,kpop,6,-7.845 
803,henti,3,-8.405 
804,ajar,13,-7.152 
805,ush,3,-8.405 
806,viewers,4,-8.182 
807,ngmng,4,-8.182 
808,salah,38,-6.127 
809,acara,5,-7.999 
810,porsi,7,-7.711 
811,sukses,8,-7.594 
812,muda,7,-7.711 
813,mic,3,-8.405 
814,model,11,-7.306 
815,kirain,16,-6.958 
816,burem,6,-7.845 
817,boom,8,-7.594 
818,irfan,4,-8.182 
819,idola,4,-8.182 
820,anjayyyyyy,3,-8.405 
821,woi,9,-7.488 
822,kejar,3,-8.405 
823,burung,10,-7.393 
824,bodoh,17,-6.901 
825,link,3,-8.405 
826,peke,3,-8.405 
827,sengaja,3,-8.405 
828,bakal,23,-6.613 
829,hwang,4,-8.182 
830,kumis,11,-7.306 
831,kakpao,4,-8.182 
832,liur,4,-8.182 
833,sungguh,3,-8.405 
834,celup,6,-7.845 
835,kga,5,-7.999 
836,kecoa,3,-8.405 
837,naek,7,-7.711 
838,kampret,5,-7.999 
839,lirik,5,-7.999 
840,tinggal,18,-6.847 
841,umur,9,-7.488 
842,cewenya,12,-7.226 
843,moral,4,-8.182 
844,wc,4,-8.182 
845,gaya,32,-6.294 
846,bete,3,-8.405 
847,pink,4,-8.182 
848,pendek,18,-6.847 
849,meja,4,-8.182 
850,ngeliatnya,5,-7.999 
851,gemuk,31,-6.325 
852,mentang,18,-6.847 
853,videony,3,-8.405 
854,tembem,3,-8.405 
855,sempit,23,-6.613 
856,gituan,9,-7.488 
857,intro,3,-8.405 
858,dimarahin,4,-8.182 
859,jagal,3,-8.405 
860,dateng,3,-8.405 
861,renang,17,-6.901 
862,sidik,4,-8.182 
863,pokus,3,-8.405 
864,nasi,12,-7.226 
865,hapus,5,-7.999 
866,thumbnail,24,-6.572 
867,pergi,5,-7.999 
868,pao,64,-5.617 
869,squshy,3,-8.405 
870,garing,5,-7.999 
871,wkkwkw,5,-7.999 
872,sensor,32,-6.294 
873,dasar,59,-5.697 
874,pantat,4,-8.182 
875,coy,7,-7.711 
876,ramah,3,-8.405 
877,skali,4,-8.182 
878,otomatis,3,-8.405 
879,dll,6,-7.845 
880,gigit,5,-7.999 
881,sholat,9,-7.488 
882,kuning,6,-7.845 
883,paham,4,-8.182 
884,jauh,14,-7.083 
885,panas,8,-7.594 
886,ichaa,3,-8.405 
887,rambut,44,-5.984 
888,kos,7,-7.711 
889,plng,3,-8.405 
890,negri,5,-7.999 
891,pakek,38,-6.127 
892,diam,3,-8.405 
893,gampang,3,-8.405 
894,cabe,4,-8.182 
895,bandara,9,-7.488 
896,vidio,21,-6.700 
897,dengar,10,-7.393 
898,tahu,9,-7.488 
899,ngerjain,10,-7.393 
900,bekas,12,-7.226 
901,njing,8,-7.594 
902,pinter,8,-7.594 
903,bangga,6,-7.845 
904,ngatain,6,-7.845 
905,yakin,5,-7.999 
906,grebek,6,-7.845 
907,sexy,23,-6.613 
908,juri,6,-7.845 
909,umroh,8,-7.594 
910,krudung,22,-6.655 
911,nonton,65,-5.601 
912,sampah,16,-6.958 
913,males,14,-7.083 
914,restoran,8,-7.594 
915,dipamerin,7,-7.711 
916,doyan,14,-7.083 
917,allah,23,-6.613 
918,tong,9,-7.488 
919,mesti,6,-7.845 
920,pulang,9,-7.488 
921,pindah,7,-7.711 
922,ente,4,-8.182 
923,fake,4,-8.182 
924,syuting,3,-8.405 
925,lapar,10,-7.393 
926,duduk,9,-7.488 
927,ngatur,5,-7.999 
928,denger,8,-7.594 
929,jamin,4,-8.182 
