nomor,word,frekuensi,ln
344,pilot,6,-7.765750816672555
345,kosan,6,-7.765750816672555
346,rakyat,3,-8.325366604607979
347,obat,5,-7.919901496499813
348,pecah,7,-7.632219424048032
349,kawasaki,3,-8.325366604607979
350,klik,4,-8.102223053293768
351,fix,5,-7.919901496499813
352,mual,4,-8.102223053293768
353,pk,9,-7.409075872733823
354,baget,7,-7.632219424048032
355,deadpool,4,-8.102223053293768
356,hadeh,4,-8.102223053293768
357,bangsa,5,-7.919901496499813
358,bahagia,3,-8.325366604607979
359,back,3,-8.325366604607979
360,cadar,3,-8.325366604607979
361,kemal,58,-5.634123521822149
362,injak,11,-7.226754315939868
363,geblek,6,-7.765750816672555
364,beby,6,-7.765750816672555
365,kemaren,9,-7.409075872733823
366,bangettttttt,3,-8.325366604607979
367,jomblo,37,-6.074074806001483
368,kaku,7,-7.632219424048032
369,kai,3,-8.325366604607979
370,ayah,3,-8.325366604607979
371,max,3,-8.325366604607979
372,bini,8,-7.514436388391649
373,manja,4,-8.102223053293768
374,kurus,69,-5.463165723678509
375,doank,5,-7.919901496499813
376,jabat,4,-8.102223053293768
377,indira,69,-5.463165723678509
378,alias,4,-8.102223053293768
379,busuk,6,-7.765750816672555
380,indonesia,54,-5.704327780495397
381,baca,10,-7.313765692929498
382,bareng,7,-7.632219424048032
383,pelit,8,-7.514436388391649
384,egois,4,-8.102223053293768
385,detail,5,-7.919901496499813
386,haram,21,-6.6206185123695525
387,warna,9,-7.409075872733823
388,ketemu,12,-7.146711608266331
389,gombalin,4,-8.102223053293768
390,nyanyi,18,-6.767221986561428
391,cerah,3,-8.325366604607979
392,power,3,-8.325366604607979
393,adat,5,-7.919901496499813
394,neraka,4,-8.102223053293768
395,jkt,5,-7.919901496499813
396,mikir,4,-8.102223053293768
397,hancur,8,-7.514436388391649
398,berak,7,-7.632219424048032
399,jujur,9,-7.409075872733823
400,swallow,6,-7.765750816672555
401,sedekah,4,-8.102223053293768
402,kalajengking,23,-6.533607135379923
403,design,3,-8.325366604607979
404,kursi,5,-7.919901496499813
405,segitu,12,-7.146711608266331
406,toketnya,10,-7.313765692929498
407,nahan,9,-7.409075872733823
408,sesak,9,-7.409075872733823
409,bugil,3,-8.325366604607979
410,hebat,3,-8.325366604607979
411,rakuss,3,-8.325366604607979
412,bumbu,4,-8.102223053293768
413,wajah,10,-7.313765692929498
414,tahun,11,-7.226754315939868
415,kzl,3,-8.325366604607979
416,bos,6,-7.765750816672555
417,kagak,15,-6.939072243488087
418,curang,19,-6.715928692173877
419,tolong,9,-7.409075872733823
420,beda,29,-6.3104635840657135
421,congok,3,-8.325366604607979
422,bocah,25,-6.453564427706387
423,rokok,15,-6.939072243488087
